Superficie (m2),Nombre Pieces,Nombre Chambres,Prix (Euros),Code Postal,Classe Energetique,Nombre Photos,Etage,Type de Bien,Type Vendeur,Terrasse,Parking,Cave,Ascenseur,Gardien,Renove,Box
54,2,1,406990,75019,0,5,1,1,1,-1,-1,1,-1,-1,-1,-1
48,2,1,407000,75013,0,9,2,1,1,1,-1,1,1,-1,-1,-1
54,2,1,406990,75019,0,5,1,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,407000,75020,6,10,3,1,1,1,-1,-1,1,-1,-1,-1
48,2,1,407000,75013,0,9,2,1,1,1,-1,1,1,-1,-1,-1
42,2,1,407000,75018,7,7,7,1,1,-1,-1,-1,1,-1,-1,-1
24,1,0,408000,75020,0,8,-1,1,1,1,-1,-1,-1,-1,-1,-1
36,2,1,408000,75015,5,10,6,1,1,-1,-1,1,1,-1,-1,-1
38,2,1,408000,75011,0,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
44,2,1,408000,75019,4,10,7,1,1,1,1,-1,-1,-1,-1,-1
24,1,0,408000,75020,6,9,-1,1,1,1,-1,-1,-1,-1,1,-1
30,1,0,408000,75020,5,7,-1,1,1,1,-1,-1,1,1,-1,-1
25,1,0,408000,75020,7,10,-1,1,1,1,-1,-1,-1,-1,-1,-1
22,1,0,408500,75001,0,10,4,1,1,-1,-1,-1,1,-1,-1,-1
40,3,1,409000,75018,6,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
52,3,2,409000,75018,4,7,1,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,409000,75019,6,9,3,1,1,-1,-1,-1,1,-1,-1,-1
52,3,2,409000,75018,4,10,1,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,409500,75012,7,6,3,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,409500,75018,4,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,409500,75012,7,6,4,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,409500,75001,6,10,-1,1,1,-1,-1,1,1,-1,-1,-1
43,2,1,409500,75012,7,6,3,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,409500,75005,5,7,-1,1,1,-1,-1,1,-1,-1,-1,-1
38,1,0,410000,75016,4,6,2,1,1,1,-1,-1,-1,-1,-1,-1
37,1,0,410000,75016,5,6,2,1,1,-1,-1,-1,1,-1,-1,-1
33,2,1,410000,75017,7,10,5,1,1,-1,-1,1,-1,-1,-1,-1
41,2,1,410000,75011,4,6,4,1,1,-1,-1,-1,-1,-1,-1,-1
27,1,0,410000,75005,5,10,5,1,1,-1,-1,1,-1,-1,-1,-1
41,2,1,410000,75015,6,8,-1,1,1,-1,-1,1,1,1,-1,-1
27,1,0,410000,75005,5,8,5,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,410000,75009,5,10,1,1,1,-1,-1,1,1,-1,-1,-1
55,2,1,410000,75020,5,7,-1,1,1,-1,-1,1,-1,-1,-1,-1
37,1,0,410000,75018,4,10,1,1,1,-1,-1,1,1,-1,-1,-1
43,3,2,410000,75018,5,10,2,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,410000,75018,0,6,1,1,1,-1,-1,-1,-1,-1,1,-1
20,1,0,410000,75009,0,8,5,1,1,1,-1,-1,-1,-1,1,-1
70,3,2,410000,75013,4,9,3,1,1,-1,1,-1,-1,-1,-1,-1
34,2,1,410000,75015,4,1,5,1,1,1,-1,-1,-1,-1,-1,-1
33,1,0,410000,75017,6,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1
35,1,0,410000,75012,3,8,4,1,1,1,-1,-1,-1,-1,-1,-1
36,1,0,410000,75016,4,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,410000,75017,7,10,5,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,410000,75018,6,10,-1,1,1,1,-1,-1,-1,-1,-1,-1
51,3,2,410000,75018,3,8,2,1,1,-1,-1,1,-1,-1,-1,-1
56,3,2,410000,75015,5,8,1,1,1,-1,-1,-1,-1,-1,1,-1
43,3,2,410000,75018,5,10,2,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,410000,75009,5,10,1,1,1,-1,-1,1,1,-1,-1,-1
24,1,0,410000,75013,2,1,6,1,1,-1,-1,-1,1,-1,-1,-1
53,3,2,410000,75014,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
34,2,1,410000,75019,4,5,8,1,1,1,1,-1,-1,-1,-1,-1
69,3,2,410000,75013,3,7,3,1,1,-1,1,-1,-1,-1,-1,-1
38,1,0,410000,75016,4,6,2,1,1,1,-1,-1,-1,-1,-1,-1
55,2,1,410000,75020,5,7,-1,1,1,-1,-1,1,-1,-1,-1,-1
37,1,0,410000,75018,4,10,1,1,1,-1,-1,1,1,-1,-1,-1
27,1,0,410000,75005,5,8,5,1,1,-1,-1,-1,-1,-1,-1,-1
29,1,0,410000,75007,4,4,4,1,1,-1,-1,-1,1,-1,-1,-1
40,2,2,410000,75018,6,10,-1,1,1,1,-1,-1,-1,-1,-1,-1
35,1,0,410000,75012,3,8,4,1,1,1,-1,-1,-1,-1,-1,-1
36,1,0,410000,75016,4,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
20,1,0,410000,75009,0,8,5,1,1,1,-1,-1,-1,-1,1,-1
41,2,1,410000,75017,4,7,1,1,1,-1,-1,1,1,1,-1,-1
39,2,1,410000,75019,5,9,4,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,410000,75014,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
34,1,0,410000,75016,0,10,5,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,410000,75015,5,9,-1,1,1,-1,-1,1,1,-1,-1,-1
44,2,1,410000,75018,0,6,4,1,1,-1,-1,1,-1,-1,-1,-1
27,1,0,410000,75005,5,10,5,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,410000,75015,0,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
41,2,1,410000,75018,0,7,3,1,1,-1,-1,-1,1,-1,-1,-1
34,2,1,410000,75014,6,10,5,1,1,-1,-1,-1,-1,-1,-1,-1
44,2,1,410000,75018,7,9,4,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,411000,75010,7,5,6,1,1,1,-1,-1,-1,-1,-1,-1
34,1,0,411000,75016,0,2,4,1,1,-1,-1,1,1,-1,-1,-1
38,2,1,411000,75018,4,4,1,1,1,-1,-1,1,-1,-1,-1,-1
69,3,2,411000,75013,3,5,7,1,1,-1,1,1,-1,-1,-1,-1
34,2,1,411000,75011,5,5,2,1,1,-1,-1,1,-1,1,-1,-1
69,3,2,411600,75013,3,1,7,1,1,-1,1,-1,-1,-1,-1,-1
40,2,1,412000,75019,0,10,-1,1,1,1,-1,1,-1,-1,-1,-1
38,2,1,412000,75018,6,7,2,1,1,1,-1,1,-1,-1,-1,-1
36,1,0,412000,75018,6,10,2,1,1,1,-1,1,-1,-1,-1,-1
42,3,2,412000,75018,5,8,3,1,1,-1,-1,1,-1,-1,-1,-1
69,3,2,411600,75013,3,1,7,1,1,-1,1,-1,-1,-1,-1,-1
40,2,1,412000,75019,0,10,-1,1,1,1,-1,1,-1,-1,-1,-1
42,3,2,412000,75018,5,8,3,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,412000,75018,6,7,2,1,1,1,-1,1,-1,-1,-1,-1
36,1,0,412000,75018,6,10,2,1,1,1,-1,1,-1,-1,-1,-1
23,2,1,412000,75007,6,4,5,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,412000,75018,0,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
50,2,1,413000,75013,0,8,1,1,1,-1,-1,-1,1,-1,-1,-1
32,2,1,413000,75018,6,9,2,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,413000,75010,6,9,4,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,413000,75018,0,5,6,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,413000,75015,5,7,1,1,1,-1,-1,1,1,-1,-1,-1
43,2,1,413400,75002,5,7,5,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,413800,75012,6,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,414000,75013,0,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,414000,75005,6,7,5,1,1,-1,-1,-1,-1,-1,-1,-1
29,1,0,414000,75020,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
30,2,1,414000,75007,5,10,-1,1,1,-1,-1,1,-1,1,-1,-1
42,1,0,414001,75018,7,10,7,1,1,-1,-1,-1,1,-1,-1,-1
34,2,1,414750,75013,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
34,1,0,415000,75016,5,5,4,1,1,-1,-1,1,1,-1,-1,-1
36,2,1,415000,75010,6,8,3,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,415000,75018,0,10,4,1,1,-1,-1,1,-1,-1,-1,-1
24,1,0,415000,75006,3,10,5,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,415000,75014,5,7,3,1,1,-1,-1,-1,-1,-1,-1,-1
27,1,0,415000,75016,4,9,3,1,1,-1,-1,-1,1,-1,-1,-1
33,2,1,415000,75011,6,8,4,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,415000,75020,4,10,2,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,415000,75019,5,8,2,1,1,-1,-1,1,-1,-1,-1,-1
55,3,2,415000,75020,0,3,-1,1,1,-1,-1,1,1,1,-1,-1
52,2,1,415000,75020,5,10,2,1,1,-1,-1,1,1,-1,-1,-1
39,2,1,415000,75018,4,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,415000,75017,7,6,4,1,1,-1,-1,-1,-1,-1,-1,-1
24,2,0,415000,75007,4,6,5,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,415000,75013,4,8,4,1,1,-1,-1,-1,1,-1,-1,-1
27,2,1,415000,75015,5,9,1,1,1,-1,-1,1,-1,1,-1,-1
42,2,1,415000,75010,7,6,7,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,415000,75015,6,10,5,1,1,-1,-1,1,-1,-1,-1,-1
46,2,1,415000,75010,0,1,3,1,1,-1,-1,-1,1,-1,-1,-1
43,2,1,415000,75020,7,10,4,1,1,-1,-1,-1,-1,1,-1,-1
40,2,1,415000,75018,5,10,2,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,415000,75015,3,4,6,1,1,1,-1,-1,-1,-1,-1,-1
48,2,1,415000,75020,5,5,4,1,1,-1,-1,1,-1,-1,-1,-1
53,3,2,415000,75018,4,3,2,1,1,-1,-1,-1,-1,-1,-1,-1
56,3,2,415000,75020,4,8,-1,1,1,-1,-1,-1,-1,-1,-1,-1
30,2,1,415000,75016,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,415000,75017,0,8,3,1,1,-1,-1,1,-1,-1,-1,-1
55,3,2,415000,75020,0,3,-1,1,1,-1,-1,1,1,1,-1,-1
36,1,0,415000,75011,4,5,1,1,1,-1,-1,-1,-1,-1,-1,-1
27,2,1,415000,75015,5,10,1,1,1,-1,-1,1,-1,-1,1,-1
50,3,2,415000,75018,4,10,1,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,415000,75018,7,10,1,1,1,-1,-1,1,-1,1,-1,-1
48,3,2,415000,75020,6,6,5,1,1,1,-1,-1,-1,-1,-1,-1
43,2,1,415000,75020,7,10,4,1,1,-1,-1,-1,-1,1,-1,-1
35,2,1,415000,75018,6,9,-1,1,1,-1,1,1,-1,-1,-1,-1
37,2,1,415000,75015,4,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,415000,75011,0,6,1,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,415000,75020,7,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,415000,75014,5,5,2,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,415000,75018,4,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,415000,75017,0,8,3,1,1,-1,-1,1,-1,-1,-1,-1
47,2,1,415000,75020,4,10,4,1,1,1,1,-1,-1,-1,-1,-1
48,3,2,415000,75020,6,6,5,1,1,1,-1,-1,-1,-1,-1,-1
27,2,1,415000,75015,5,10,1,1,1,-1,-1,1,-1,-1,1,-1
50,3,2,415000,75018,4,10,1,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,416000,75019,0,5,5,1,1,-1,1,-1,-1,-1,-1,-1
30,1,1,416000,75016,0,8,4,1,1,-1,-1,-1,1,1,-1,-1
57,2,1,416000,75018,5,4,5,1,1,-1,-1,1,-1,-1,-1,-1
30,2,1,416000,75016,5,6,4,1,1,1,-1,1,-1,-1,-1,-1
38,2,1,416000,75011,0,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,416000,75011,6,7,1,1,1,-1,-1,1,-1,-1,-1,-1
44,2,1,416725,75019,4,6,2,1,1,-1,-1,1,1,-1,-1,-1
31,2,1,417000,75017,5,10,4,1,1,-1,-1,1,-1,-1,-1,-1
47,2,1,417000,75012,6,5,-1,1,1,-1,-1,1,-1,-1,-1,-1
52,2,1,417500,75019,4,10,1,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,418000,75020,0,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
46,2,1,418000,75014,4,6,1,1,1,-1,-1,1,1,-1,-1,-1
44,2,1,418000,75020,4,5,5,1,1,-1,-1,1,1,-1,-1,-1
46,2,1,418000,75014,4,10,1,1,1,-1,1,-1,-1,-1,-1,-1
32,2,1,418000,75015,7,7,4,1,1,-1,-1,1,-1,-1,-1,-1
32,2,1,418000,75015,7,7,4,1,1,-1,-1,1,-1,-1,-1,-1
46,2,1,418000,75014,4,10,1,1,1,-1,1,-1,-1,-1,-1,-1
29,2,1,418000,75007,7,9,2,1,1,-1,-1,1,-1,-1,-1,-1
58,3,0,418000,75018,3,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,418000,75014,5,8,3,1,1,-1,-1,-1,-1,-1,-1,-1
46,2,1,418000,75014,4,10,1,1,1,-1,1,-1,-1,-1,-1,-1
37,2,1,418000,75009,0,5,1,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,418000,75018,0,8,3,1,1,-1,-1,1,-1,1,-1,-1
44,2,1,418000,75020,4,5,5,1,1,-1,-1,1,1,-1,-1,-1
46,2,1,418000,75014,4,6,1,1,1,-1,-1,1,1,-1,-1,-1
28,2,1,419000,75003,0,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
46,1,0,419000,75011,7,10,4,1,1,-1,-1,1,1,-1,-1,-1
34,2,1,419000,75015,4,10,3,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,419000,75015,5,7,2,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,419000,75019,4,10,4,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,419000,75011,5,7,4,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,419000,75020,1,3,1,1,1,1,-1,-1,1,-1,-1,-1
42,3,2,419000,75020,5,3,2,1,1,-1,-1,1,-1,-1,-1,-1
38,3,2,419000,75009,5,10,5,1,1,-1,-1,1,-1,-1,-1,-1
45,2,1,419000,75018,0,7,3,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,419000,75010,6,10,4,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,419000,75014,5,7,1,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,419000,75020,0,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
44,2,1,419000,75018,0,8,1,1,1,-1,-1,1,-1,-1,-1,-1
44,2,1,419000,75018,0,8,1,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,419000,75015,5,4,1,1,1,-1,-1,1,1,-1,-1,-1
44,2,1,419000,75019,3,10,7,1,1,1,1,-1,-1,-1,-1,-1
38,2,1,419000,75009,5,10,5,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,419000,75017,7,6,6,1,1,1,-1,1,-1,-1,-1,-1
40,2,1,419900,75019,3,6,3,1,1,-1,-1,1,1,-1,-1,-1
35,2,1,420000,75009,0,2,2,1,1,-1,-1,-1,-1,-1,-1,-1
44,2,1,420000,75014,0,10,5,1,1,-1,-1,1,-1,-1,-1,-1
52,3,2,420000,75019,4,9,7,1,1,-1,-1,1,1,-1,-1,-1
39,2,1,420000,75013,4,10,2,1,1,-1,-1,1,-1,-1,-1,-1
22,2,1,420000,75005,0,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
32,2,1,420000,75017,0,7,4,1,1,-1,-1,1,1,1,-1,-1
48,2,1,420000,75015,3,10,6,1,1,-1,-1,-1,1,-1,-1,-1
43,2,1,420000,75012,7,7,4,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,420000,75015,0,6,2,1,1,-1,-1,1,-1,-1,-1,-1
26,2,1,420000,75006,0,6,3,1,1,-1,-1,-1,-1,-1,-1,-1
43,2,1,420000,75013,5,7,1,1,1,-1,-1,1,-1,-1,-1,-1
31,2,1,420000,75006,7,9,1,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,420000,75015,5,5,2,1,1,1,-1,-1,-1,-1,-1,-1
43,2,1,420000,75015,4,9,2,1,1,-1,-1,-1,-1,-1,-1,-1
47,2,1,420000,75015,0,8,-1,1,1,-1,-1,1,-1,1,-1,-1
31,2,1,420000,75003,0,6,1,1,1,-1,-1,-1,-1,-1,-1,-1
48,3,2,420000,75013,6,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
44,3,2,420000,75016,1,10,7,1,1,-1,-1,1,-1,1,-1,-1
41,2,1,420000,75010,0,8,3,1,1,-1,-1,1,1,1,-1,-1
64,4,3,420000,75013,4,1,-1,1,1,-1,-1,1,1,-1,-1,-1
36,2,1,420000,75012,0,1,3,1,1,-1,-1,-1,-1,-1,-1,-1
21,1,0,420000,75002,0,5,1,1,1,-1,-1,-1,-1,-1,1,-1
40,3,1,420000,75018,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
50,2,1,420000,75013,0,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
47,2,1,420000,75019,4,5,6,1,1,-1,-1,1,1,-1,-1,-1
41,3,1,420000,75020,0,10,5,1,1,1,-1,-1,-1,-1,-1,-1
40,2,1,420000,75013,4,10,5,1,1,1,-1,-1,-1,-1,1,-1
62,3,0,420000,75020,4,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,420000,75015,5,10,-1,1,1,-1,-1,1,-1,1,-1,-1
41,2,1,420000,75015,5,7,6,1,1,-1,-1,1,1,-1,-1,-1
51,3,2,420000,75019,5,3,6,1,1,-1,-1,1,1,-1,-1,-1
46,2,1,420000,75013,6,9,4,1,1,-1,-1,1,-1,-1,-1,-1
46,2,1,420000,75013,6,9,4,1,1,-1,-1,1,1,-1,-1,-1
37,2,1,420000,75017,0,6,1,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,420000,75019,4,6,1,1,1,-1,-1,1,1,-1,-1,-1
38,2,1,420000,75011,6,6,4,1,1,-1,-1,1,-1,-1,-1,-1
45,3,2,420000,75017,4,3,-1,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,420000,75014,5,6,3,1,1,-1,-1,-1,-1,-1,-1,-1
41,3,1,420000,75020,0,10,5,1,1,1,-1,-1,-1,-1,-1,-1
48,3,2,420000,75013,6,10,-1,1,1,-1,-1,1,1,-1,-1,-1
26,1,0,420000,75006,3,7,-1,1,1,-1,-1,-1,-1,1,-1,-1
43,3,2,420000,75017,6,10,2,1,1,-1,-1,1,-1,-1,-1,-1
64,4,3,420000,75013,4,1,-1,1,1,-1,-1,1,1,-1,-1,-1
36,2,1,420000,75012,0,1,3,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,420000,75020,6,10,6,1,1,-1,-1,1,-1,-1,-1,-1
31,1,0,420000,75015,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
43,2,1,420000,75014,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
22,1,0,420000,75004,7,9,6,1,1,1,-1,-1,-1,-1,-1,-1
38,3,2,420000,75011,7,8,3,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,420000,75012,0,8,8,1,1,1,-1,-1,-1,-1,-1,-1
44,2,1,420000,75014,0,10,5,1,1,-1,-1,1,-1,-1,-1,-1
22,1,0,420000,75004,7,9,6,1,1,1,-1,-1,-1,-1,-1,-1
50,2,1,420000,75013,0,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
39,2,1,420000,75020,0,1,-1,1,1,-1,-1,1,-1,-1,-1,-1
46,2,1,420000,75012,3,10,2,1,1,-1,-1,1,-1,-1,-1,-1
44,3,2,420000,75016,1,10,7,1,1,-1,-1,1,-1,1,-1,-1
41,2,1,420000,75010,0,8,3,1,1,-1,-1,1,1,1,-1,-1
37,2,1,420000,75017,0,6,1,1,1,-1,-1,-1,-1,-1,-1,-1
47,3,1,420000,75015,0,4,1,1,1,-1,-1,1,-1,-1,-1,-1
28,2,1,420000,75008,0,9,4,1,1,-1,-1,1,-1,-1,-1,-1
44,2,1,420000,75015,3,9,5,1,1,1,-1,-1,1,-1,-1,-1
29,2,1,420000,75007,7,8,2,1,1,-1,-1,1,-1,-1,-1,-1
26,1,0,420000,75006,3,7,-1,1,1,-1,-1,-1,1,1,-1,-1
38,2,1,420000,75015,5,10,-1,1,1,-1,-1,1,-1,1,-1,-1
41,2,1,420000,75015,5,7,6,1,1,-1,-1,1,1,-1,-1,-1
26,1,0,420000,75006,3,7,-1,1,1,-1,-1,-1,-1,1,-1,-1
43,3,2,420000,75017,6,10,2,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,420000,75013,5,7,1,1,1,-1,-1,1,-1,-1,-1,-1
31,2,1,420000,75006,7,9,1,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,420000,75015,5,5,2,1,1,1,-1,-1,-1,-1,-1,-1
43,2,1,420000,75015,4,9,2,1,1,-1,-1,-1,-1,-1,-1,-1
47,2,1,420000,75015,0,8,-1,1,1,-1,-1,1,-1,1,-1,-1
31,2,1,420000,75003,0,6,1,1,1,-1,-1,-1,-1,-1,-1,-1
48,3,2,420000,75013,6,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,420000,75015,0,10,1,1,1,-1,-1,1,-1,-1,1,-1
33,2,1,420000,75011,5,10,-1,1,1,1,-1,-1,1,-1,-1,-1
51,3,2,420000,75019,5,3,6,1,1,-1,-1,1,1,-1,-1,-1
45,3,2,420000,75017,4,3,-1,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,420000,75014,5,6,3,1,1,-1,-1,-1,-1,-1,-1,-1
41,3,1,420000,75020,0,10,5,1,1,1,-1,-1,-1,-1,-1,-1
48,3,2,420000,75013,6,10,-1,1,1,-1,-1,1,1,-1,-1,-1
40,2,1,420000,75013,4,10,5,1,1,1,-1,-1,-1,-1,1,-1
62,3,0,420000,75020,4,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,420000,75013,7,10,4,1,1,-1,-1,1,-1,1,-1,-1
37,2,1,420000,75017,7,8,2,1,1,-1,-1,-1,1,-1,-1,-1
42,2,1,420000,75014,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,420000,75018,5,9,1,1,1,-1,-1,1,-1,1,-1,-1
49,2,1,420000,75012,5,7,-1,1,1,-1,-1,1,1,-1,-1,-1
38,2,1,420000,75015,5,10,-1,1,1,-1,-1,1,-1,1,-1,-1
48,3,2,420000,75013,6,8,2,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,420000,75017,0,6,5,1,1,-1,-1,1,-1,-1,-1,-1
52,3,2,420000,75019,4,9,7,1,1,-1,-1,1,1,-1,-1,-1
39,2,1,420000,75013,4,10,2,1,1,-1,-1,1,-1,-1,-1,-1
22,2,1,420000,75005,0,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
32,2,1,420000,75017,0,7,4,1,1,-1,-1,1,1,1,-1,-1
48,2,1,420000,75015,3,10,6,1,1,-1,-1,-1,1,-1,-1,-1
43,2,1,420000,75012,7,7,4,1,1,-1,-1,1,-1,-1,-1,-1
21,1,0,420000,75002,7,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
39,2,1,420000,75018,5,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
41,3,1,420000,75011,0,10,1,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,420000,75001,5,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
43,2,1,420000,75014,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
18,1,0,420210,75006,0,0,2,1,1,1,-1,-1,-1,-1,-1,-1
18,1,0,420210,75006,0,3,2,1,1,1,-1,-1,-1,-1,-1,-1
18,1,0,420210,75006,0,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
41,3,2,421000,75020,6,9,4,1,1,-1,-1,1,-1,-1,-1,-1
38,1,0,421000,75015,4,9,4,1,1,1,-1,-1,-1,-1,-1,-1
91,5,4,421000,75019,0,1,6,1,1,1,1,-1,-1,-1,-1,-1
42,2,1,421000,75017,0,8,4,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,422000,75012,7,4,2,1,1,-1,-1,1,-1,-1,-1,-1
25,1,0,423000,75006,0,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
47,2,1,423000,75015,4,8,2,1,1,1,-1,1,-1,-1,-1,-1
43,2,1,424000,75012,4,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
28,1,1,424000,75007,5,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
35,1,0,424000,75009,0,10,3,1,1,-1,-1,1,-1,-1,-1,-1
28,1,0,424000,75007,5,9,-1,1,1,-1,-1,-1,-1,-1,-1,-1
43,2,1,424000,75012,4,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
48,2,1,424000,75015,0,9,6,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,424000,75014,4,6,4,1,1,1,-1,-1,1,-1,-1,-1
51,2,1,424000,75015,7,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
43,2,1,424000,75018,6,10,3,1,1,-1,-1,1,-1,1,-1,-1
37,2,1,424000,75012,7,10,1,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,424320,75014,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,424996,75010,2,9,-1,1,1,-1,-1,-1,-1,-1,-1,-1
26,1,0,425000,75007,4,5,5,1,1,-1,-1,-1,-1,-1,1,-1
38,2,1,425000,75014,6,10,-1,1,1,-1,-1,1,1,-1,-1,-1
33,2,1,425000,75017,1,4,3,1,1,-1,-1,-1,-1,-1,-1,-1
25,1,0,425000,75006,5,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,425000,75012,5,8,-1,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,425000,75013,6,10,1,1,1,-1,-1,1,1,-1,-1,-1
44,2,1,425000,75018,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,425000,75018,7,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,425000,75011,4,9,3,1,1,-1,-1,1,-1,-1,-1,-1
64,4,3,425000,75013,5,4,1,1,1,-1,-1,1,1,-1,-1,-1
44,2,1,425000,75017,7,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
25,1,0,425000,75006,5,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,425000,75017,1,4,3,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,425000,75014,6,10,-1,1,1,-1,-1,1,1,-1,-1,-1
